SYear,Species,Age,biomass,numAge,Common_name,Func_group,Func_ID,towtime,BioPerTrawl
1987,109,5,7.67,8646,Rainbow Smelt,Planktivore,2,744.8,0.010298066595059076
1987,118,5,0.64,2,Brown Bullhead,Omnivore,5,744.8,8.592910848549946e-4
1987,119,5,0.26,9,Channel Catfish,Omnivore,5,744.8,3.490870032223416e-4
1987,131,5,44.64,7943,Trout-Perch,General invertivore,3,744.8,0.05993555316863588
1987,133,5,0.14,9,White Bass,Piscivore,4,744.8,0.00018796992481203011
1987,405,5,11.3,23,White Sucker,Benthic invertivore,1,744.8,0.015171858216971
1987,504,5,2.96,1093,Emerald Shiner,General invertivore,3,744.8,0.00397422126745435
1987,508,5,112.73,22028,Spottail Shiner,General invertivore,3,744.8,0.1513560687432868
1987,604,5,0.26,14,Pumpkinseed,General invertivore,3,744.8,3.490870032223416e-4
1987,706,5,0.11000000000000001,40,Johnny Darter,Benthic invertivore,1,744.8,1.4769065520945222e-4
1988,131,5,13.4,4563,Trout-Perch,General invertivore,3,665.5,0.020135236664162285
1988,504,5,1.84,1764,Emerald Shiner,General invertivore,3,665.5,0.0027648384673178063
1988,508,5,43.26,12785,Spottail Shiner,General invertivore,3,665.5,0.0650037565740045
1988,706,5,0.02,7,Johnny Darter,Benthic invertivore,1,665.5,3.005259203606311e-5
1990,508,5,0.13,28,Spottail Shiner,General invertivore,3,157.5,8.253968253968254e-4
1990,604,5,0.04,1,Pumpkinseed,General invertivore,3,157.5,2.5396825396825396e-4
1991,106,5,0.5,174,Alewife,Planktivore,2,148.5,0.003367003367003367
1991,108,5,2.18,193,Gizzard Shad,Planktivore,2,148.5,0.01468013468013468
1991,131,5,7.55,1716,Trout-Perch,General invertivore,3,148.5,0.05084175084175084
1991,134,5,3.22,76,Freshwater Drum,Benthic invertivore,1,148.5,0.021683501683501683
1991,403,5,4,4,Quillback,Benthic invertivore,1,148.5,0.026936026936026935
1991,405,5,72.9,117,White Sucker,Benthic invertivore,1,148.5,0.49090909090909096
1991,508,5,4.24,1030,Spottail Shiner,General invertivore,3,148.5,0.028552188552188554
1992,106,5,28.57,8341,Alewife,Planktivore,2,370,0.07721621621621622
1992,109,5,12.9,6033,Rainbow Smelt,Planktivore,2,370,0.03486486486486486
1992,131,5,16.3,6016,Trout-Perch,General invertivore,3,370,0.044054054054054055
1992,132,5,4.36,1047,White Perch,Benthic invertivore,1,370,0.011783783783783785
1992,133,5,0.04,3,White Bass,Piscivore,4,370,1.0810810810810811e-4
1992,134,5,26.310000000000002,72,Freshwater Drum,Benthic invertivore,1,370,0.07110810810810811
1992,402,5,0.2,1,Carp,Omnivore,5,370,5.405405405405405e-4
1992,405,5,134.92000000000002,199,White Sucker,Benthic invertivore,1,370,0.3646486486486487
1992,504,5,0.72,152,Emerald Shiner,General invertivore,3,370,0.0019459459459459458
1992,508,5,21.59,5997,Spottail Shiner,General invertivore,3,370,0.058351351351351353
1992,706,5,0.27,196,Johnny Darter,Benthic invertivore,1,370,7.297297297297298e-4
1992,707,5,1,1,Logperch,Benthic invertivore,1,370,0.002702702702702703
1992,801,5,1.12,24,Yellow Perch,General invertivore,3,370,0.003027027027027027
1993,104,5,6.65,7,Longnose Gar,Piscivore,4,419.5,0.015852205005959477
1993,106,5,0.26,74,Alewife,Planktivore,2,419.5,6.197854588796186e-4
1993,108,5,0.16999999999999998,9,Gizzard Shad,Planktivore,2,419.5,4.052443384982121e-4
1993,109,5,6.03,8824,Rainbow Smelt,Planktivore,2,419.5,0.014374255065554231
1993,119,5,4.7299999999999995,8,Channel Catfish,Omnivore,5,419.5,0.011275327771156137
1993,131,5,45.34,15807,Trout-Perch,General invertivore,3,419.5,0.10808104886769965
1993,132,5,0.28,29,White Perch,Benthic invertivore,1,419.5,6.674612634088201e-4
1993,133,5,0.78,2,White Bass,Piscivore,4,419.5,0.001859356376638856
1993,134,5,13.31,22,Freshwater Drum,Benthic invertivore,1,419.5,0.031728247914183556
1993,403,5,30.85,23,Quillback,Benthic invertivore,1,419.5,0.0735399284862932
1993,405,5,99.85,339,White Sucker,Benthic invertivore,1,419.5,0.23802145411203812
1993,504,5,0.01,4,Emerald Shiner,General invertivore,3,419.5,2.3837902264600716e-5
1993,508,5,17.14,3425,Spottail Shiner,General invertivore,3,419.5,0.04085816448152563
1993,706,5,0.42,230,Johnny Darter,Benthic invertivore,1,419.5,0.00100119189511323
1993,801,5,2.67,37,Yellow Perch,General invertivore,3,419.5,0.0063647199046483905
1994,108,5,0.1,2,Gizzard Shad,Planktivore,2,346,2.8901734104046245e-4
1994,109,5,0.52,428,Rainbow Smelt,Planktivore,2,346,0.0015028901734104047
1994,119,5,6.75,73,Channel Catfish,Omnivore,5,346,0.019508670520231215
1994,131,5,33.88,8343,Trout-Perch,General invertivore,3,346,0.09791907514450868
1994,134,5,11.8,17,Freshwater Drum,Benthic invertivore,1,346,0.03410404624277457
1994,405,5,5.7,14,White Sucker,Benthic invertivore,1,346,0.01647398843930636
1994,508,5,29.01,7733,Spottail Shiner,General invertivore,3,346,0.08384393063583816
1994,510,5,0.15,127,Sand Shiner,Omnivore,5,346,4.3352601156069364e-4
1994,706,5,0.37,260,Johnny Darter,Benthic invertivore,1,346,0.0010693641618497109
1994,709,5,0.01,4,Blackside Darter,Benthic invertivore,1,346,2.8901734104046242e-5
1994,803,5,3.9,3,Walleye,Piscivore,4,346,0.011271676300578034
1995,109,5,0.101,65,Rainbow Smelt,Planktivore,2,390.8,2.584442169907881e-4
1995,131,5,44.293,16725,Trout-Perch,General invertivore,3,390.8,0.11333930399181166
1995,508,5,50.979,13861,Spottail Shiner,General invertivore,3,390.8,0.1304477993858751
1995,513,5,0.03,60,Bluntnose Minnow,Omnivore,5,390.8,7.676560900716478e-5
1995,706,5,0.732,804,Johnny Darter,Benthic invertivore,1,390.8,0.0018730808597748208
1995,902,5,0.004,2,Slimy Sculpin,Benthic invertivore,1,390.8,1.0235414534288639e-5
1996,108,5,3.3200000000000003,329,Gizzard Shad,Planktivore,2,306,0.01084967320261438
1996,109,5,0.03,54,Rainbow Smelt,Planktivore,2,306,9.80392156862745e-5
1996,131,5,40.77,13784,Trout-Perch,General invertivore,3,306,0.13323529411764706
1996,132,5,1.42,418,White Perch,Benthic invertivore,1,306,0.004640522875816993
1996,504,5,0.01,1,Emerald Shiner,General invertivore,3,306,3.2679738562091506e-5
1996,508,5,18.76,5605,Spottail Shiner,General invertivore,3,306,0.06130718954248367
1996,513,5,0.02,34,Bluntnose Minnow,Omnivore,5,306,6.535947712418301e-5
1996,706,5,0.628,434,Johnny Darter,Benthic invertivore,1,306,0.0020522875816993465
1997,106,5,6.09,6309,Alewife,Planktivore,2,348.3,0.01748492678725237
1997,108,5,5.11,399,Gizzard Shad,Planktivore,2,348.3,0.014671260407694517
1997,109,5,8.48,17401,Rainbow Smelt,Planktivore,2,348.3,0.02434682744760264
1997,131,5,57.7,22442,Trout-Perch,General invertivore,3,348.3,0.16566178581682459
1997,132,5,5.74,1239,White Perch,Benthic invertivore,1,348.3,0.01648004593741028
1997,133,5,0.25,24,White Bass,Piscivore,4,348.3,7.17772035601493e-4
1997,134,5,0.09999999999999999,10,Freshwater Drum,Benthic invertivore,1,348.3,2.8710881424059715e-4
1997,405,5,0.96,59,White Sucker,Benthic invertivore,1,348.3,0.002756244616709733
1997,504,5,0.33,79,Emerald Shiner,General invertivore,3,348.3,9.474590869939707e-4
1997,508,5,66.07,23971,Spottail Shiner,General invertivore,3,348.3,0.18969279356876254
1997,706,5,0.6,568,Johnny Darter,Benthic invertivore,1,348.3,0.001722652885443583
1998,108,5,0.46,21,Gizzard Shad,Planktivore,2,245,0.0018775510204081633
1998,131,5,89.7,28249,Trout-Perch,General invertivore,3,245,0.36612244897959184
1998,508,5,45.02,11459,Spottail Shiner,General invertivore,3,245,0.18375510204081633
1998,513,5,0.02,17,Bluntnose Minnow,Omnivore,5,245,8.163265306122449e-5
1998,706,5,0.2,34,Johnny Darter,Benthic invertivore,1,245,8.163265306122449e-4
1998,801,5,0.25,47,Yellow Perch,General invertivore,3,245,0.0010204081632653062
1999,106,5,0.07,14,Alewife,Planktivore,2,172,4.0697674418604653e-4
1999,109,5,0.21000000000000002,338,Rainbow Smelt,Planktivore,2,172,0.0012209302325581397
1999,125,5,0.01,2,Banded Killifish,General invertivore,3,172,5.8139534883720933e-5
1999,131,5,22.51,6275,Trout-Perch,General invertivore,3,172,0.13087209302325584
1999,132,5,2.39,254,White Perch,Benthic invertivore,1,172,0.013895348837209304
1999,504,5,0.01,2,Emerald Shiner,General invertivore,3,172,5.8139534883720933e-5
1999,508,5,122.7,32003,Spottail Shiner,General invertivore,3,172,0.7133720930232559
1999,511,5,0.66,637,Mimic Shiner,General invertivore,3,172,0.0038372093023255815
1999,513,5,0.29,284,Bluntnose Minnow,Omnivore,5,172,0.0016860465116279068
1999,604,5,0.05,2,Pumpkinseed,General invertivore,3,172,2.9069767441860465e-4
1999,706,5,0.14,47,Johnny Darter,Benthic invertivore,1,172,8.139534883720931e-4
1999,906,5,0.11,53,Round Goby,Benthic invertivore,1,172,6.395348837209303e-4
2000,109,5,0.8600000000000001,731,Rainbow Smelt,Planktivore,2,329,0.0026139817629179333
2000,130,5,0.01,8,Ninespine Stickleback,General invertivore,3,329,3.0395136778115502e-5
2000,131,5,64.81,25146,Trout-Perch,General invertivore,3,329,0.19699088145896657
2000,508,5,84.53,29952,Spottail Shiner,General invertivore,3,329,0.2569300911854103
2000,511,5,0.42000000000000004,685,Mimic Shiner,General invertivore,3,329,0.0012765957446808512
2000,513,5,0.21000000000000002,107,Bluntnose Minnow,Omnivore,5,329,6.382978723404256e-4
2000,706,5,0.15,103,Johnny Darter,Benthic invertivore,1,329,4.559270516717325e-4
2000,906,5,3.11,3066,Round Goby,Benthic invertivore,1,329,0.00945288753799392
2001,131,5,28.57,7815,Trout-Perch,General invertivore,3,249,0.11473895582329317
2001,504,5,0.01,3,Emerald Shiner,General invertivore,3,249,4.0160642570281125e-5
2001,508,5,50.43,14096,Spottail Shiner,General invertivore,3,249,0.2025301204819277
2001,511,5,0.32,287,Mimic Shiner,General invertivore,3,249,0.001285140562248996
2001,706,5,0.01,4,Johnny Darter,Benthic invertivore,1,249,4.0160642570281125e-5
2001,906,5,17.41,6736,Round Goby,Benthic invertivore,1,249,0.06991967871485943
2002,108,5,0.1,6,Gizzard Shad,Planktivore,2,361,2.770083102493075e-4
2002,109,5,0.25,221,Rainbow Smelt,Planktivore,2,361,6.925207756232687e-4
2002,131,5,57.25,13837,Trout-Perch,General invertivore,3,361,0.15858725761772854
2002,504,5,0.03,7,Emerald Shiner,General invertivore,3,361,8.310249307479224e-5
2002,508,5,101.04,34989,Spottail Shiner,General invertivore,3,361,0.2798891966759003
2002,510,5,0.06,123,Sand Shiner,Omnivore,5,361,1.6620498614958447e-4
2002,511,5,1.09,2214,Mimic Shiner,General invertivore,3,361,0.003019390581717452
2002,906,5,27.67,13123,Round Goby,Benthic invertivore,1,361,0.07664819944598339
2003,109,5,1.25,3012,Rainbow Smelt,Planktivore,2,265,0.0047169811320754715
2003,131,5,42.589999999999996,12718,Trout-Perch,General invertivore,3,265,0.16071698113207547
2003,508,5,69.44,30124,Spottail Shiner,General invertivore,3,265,0.2620377358490566
2003,511,5,0.06,136,Mimic Shiner,General invertivore,3,265,2.2641509433962264e-4
2003,906,5,6.39,3429,Round Goby,Benthic invertivore,1,265,0.02411320754716981
2004,131,5,42.82,15640,Trout-Perch,General invertivore,3,423,0.10122931442080378
2004,508,5,24.72,6142,Spottail Shiner,General invertivore,3,423,0.05843971631205674
2004,707,5,0.01,2,Logperch,Benthic invertivore,1,423,2.364066193853428e-5
2004,906,5,22.27,12768,Round Goby,Benthic invertivore,1,423,0.05264775413711584
2005,131,5,16.45,4005,Trout-Perch,General invertivore,3,259,0.06351351351351352
2005,504,5,0.02,7,Emerald Shiner,General invertivore,3,259,7.722007722007723e-5
2005,508,5,25.63,6365,Spottail Shiner,General invertivore,3,259,0.09895752895752895
2005,906,5,18.18,7195,Round Goby,Benthic invertivore,1,259,0.0701930501930502
2006,131,5,25.43,6521,Trout-Perch,General invertivore,3,237,0.10729957805907173
2006,504,5,0.18,126,Emerald Shiner,General invertivore,3,237,7.594936708860759e-4
2006,508,5,15,4987,Spottail Shiner,General invertivore,3,237,0.06329113924050633
2006,568,5,0.25,83,NA,NA,NA,237,0.0010548523206751054
2006,906,5,1.37,408,Round Goby,Benthic invertivore,1,237,0.005780590717299579
2007,131,5,23.75,6716,Trout-Perch,General invertivore,3,266,0.08928571428571429
2007,134,5,0.3,9,Freshwater Drum,Benthic invertivore,1,266,0.0011278195488721803
2007,504,5,0.08,50,Emerald Shiner,General invertivore,3,266,3.007518796992481e-4
2007,508,5,12.58,3516,Spottail Shiner,General invertivore,3,266,0.04729323308270677
2007,510,5,0.01,6,Sand Shiner,Omnivore,5,266,3.759398496240601e-5
2007,906,5,5.55,3513,Round Goby,Benthic invertivore,1,266,0.02086466165413534
2008,108,5,0.1,8,Gizzard Shad,Planktivore,2,314,3.1847133757961787e-4
2008,109,5,0.15,114,Rainbow Smelt,Planktivore,2,314,4.7770700636942675e-4
2008,131,5,26.92,8443,Trout-Perch,General invertivore,3,314,0.08573248407643312
2008,134,5,0.02,4,Freshwater Drum,Benthic invertivore,1,314,6.369426751592357e-5
2008,504,5,3.77,814,Emerald Shiner,General invertivore,3,314,0.012006369426751592
2008,508,5,15.54,4428,Spottail Shiner,General invertivore,3,314,0.04949044585987261
2008,707,5,0.12,25,Logperch,Benthic invertivore,1,314,3.821656050955414e-4
2008,906,5,21.14,16234,Round Goby,Benthic invertivore,1,314,0.0673248407643312
2009,131,5,19.89,5510,Trout-Perch,General invertivore,3,211,0.0942654028436019
2009,132,5,0.3,54,White Perch,Benthic invertivore,1,211,0.0014218009478672985
2009,508,5,2.91,633,Spottail Shiner,General invertivore,3,211,0.013791469194312797
2009,510,5,0.19,312,Sand Shiner,Omnivore,5,211,9.004739336492891e-4
2009,707,5,0.01,2,Logperch,Benthic invertivore,1,211,4.739336492890995e-5
2009,906,5,11.290000000000001,6596,Round Goby,Benthic invertivore,1,211,0.05350710900473934
2010,131,5,23.8,4127,Trout-Perch,General invertivore,3,200,0.11900000000000001
2010,132,5,0.7,101,White Perch,Benthic invertivore,1,200,0.0034999999999999996
2010,508,5,6.21,1265,Spottail Shiner,General invertivore,3,200,0.03105
2010,510,5,0.33,422,Sand Shiner,Omnivore,5,200,0.00165
2010,511,5,1.33,2115,Mimic Shiner,General invertivore,3,200,0.0066500000000000005
2010,906,5,8.41,3155,Round Goby,Benthic invertivore,1,200,0.042050000000000004
2011,108,5,0.21,15,Gizzard Shad,Planktivore,2,245,8.571428571428571e-4
2011,109,5,1.11,4401,Rainbow Smelt,Planktivore,2,245,0.004530612244897959
2011,131,5,32.69,8995,Trout-Perch,General invertivore,3,245,0.13342857142857142
2011,504,5,0.16,116,Emerald Shiner,General invertivore,3,245,6.530612244897959e-4
2011,508,5,19.41,5397,Spottail Shiner,General invertivore,3,245,0.07922448979591837
2011,511,5,3.42,7464,Mimic Shiner,General invertivore,3,245,0.013959183673469388
2011,906,5,4.69,2522,Round Goby,Benthic invertivore,1,245,0.019142857142857145
2012,108,5,0.37,48,Gizzard Shad,Planktivore,2,230,0.001608695652173913
2012,131,5,46.48,0,Trout-Perch,General invertivore,3,230,0.2020869565217391
2012,132,5,2.57,285,White Perch,Benthic invertivore,1,230,0.01117391304347826
2012,504,5,0.27,52,Emerald Shiner,General invertivore,3,230,0.0011739130434782609
2012,508,5,7.54,1750,Spottail Shiner,General invertivore,3,230,0.03278260869565217
2012,511,5,6.34,15063,Mimic Shiner,General invertivore,3,230,0.027565217391304346
2012,906,5,1.4300000000000002,1235,Round Goby,Benthic invertivore,1,230,0.0062173913043478265
2013,108,5,0.94,164,Gizzard Shad,Planktivore,2,225,0.004177777777777778
2013,109,5,0.07,153,Rainbow Smelt,Planktivore,2,225,3.111111111111111e-4
2013,131,5,27.96,9323,Trout-Perch,General invertivore,3,225,0.12426666666666666
2013,504,5,0.03,13,Emerald Shiner,General invertivore,3,225,1.3333333333333334e-4
2013,508,5,9.1,2580,Spottail Shiner,General invertivore,3,225,0.04044444444444444
2013,511,5,4.96,14029,Mimic Shiner,General invertivore,3,225,0.022044444444444443
2013,906,5,2.37,1501,Round Goby,Benthic invertivore,1,225,0.010533333333333334
2014,131,5,6.03,1716,Trout-Perch,General invertivore,3,225,0.0268
2014,504,5,1.55,551,Emerald Shiner,General invertivore,3,225,0.006888888888888889
2014,508,5,0.29,49,Spottail Shiner,General invertivore,3,225,0.001288888888888889
2014,511,5,0.34,734,Mimic Shiner,General invertivore,3,225,0.0015111111111111113
2014,906,5,5.58,3385,Round Goby,Benthic invertivore,1,225,0.0248
2015,131,5,8.84,2334,Trout-Perch,General invertivore,3,235,0.03761702127659575
2015,504,5,0.22,21,Emerald Shiner,General invertivore,3,235,9.361702127659575e-4
2015,508,5,1.5,211,Spottail Shiner,General invertivore,3,235,0.006382978723404255
2015,511,5,0.1,328,Mimic Shiner,General invertivore,3,235,4.2553191489361707e-4
2015,906,5,24.18,8855,Round Goby,Benthic invertivore,1,235,0.1028936170212766
2016,108,5,0.17,13,Gizzard Shad,Planktivore,2,225,7.555555555555556e-4
2016,131,5,34.46,10651,Trout-Perch,General invertivore,3,225,0.15315555555555557
2016,504,5,0.1,52,Emerald Shiner,General invertivore,3,225,4.4444444444444447e-4
2016,508,5,1.2,247,Spottail Shiner,General invertivore,3,225,0.005333333333333333
2016,511,5,2.442,5085,Mimic Shiner,General invertivore,3,225,0.010853333333333335
2016,707,5,0.04,7,Logperch,Benthic invertivore,1,225,1.7777777777777779e-4
2016,906,5,5.07,2139,Round Goby,Benthic invertivore,1,225,0.022533333333333336
2017,108,5,2.52,458,Gizzard Shad,Planktivore,2,249,0.010120481927710843
2017,109,5,0.06,51,Rainbow Smelt,Planktivore,2,249,2.4096385542168674e-4
2017,131,5,16.68,5596,Trout-Perch,General invertivore,3,249,0.06698795180722891
2017,132,5,0.05,8,White Perch,Benthic invertivore,1,249,2.0080321285140563e-4
2017,133,5,0.01,1,White Bass,Piscivore,4,249,4.0160642570281125e-5
2017,405,5,0.03,2,White Sucker,Benthic invertivore,1,249,1.2048192771084337e-4
2017,504,5,1.79,369,Emerald Shiner,General invertivore,3,249,0.007188755020080322
2017,508,5,2.37,515,Spottail Shiner,General invertivore,3,249,0.009518072289156626
2017,511,5,2.37,8057,Mimic Shiner,General invertivore,3,249,0.009518072289156626
2017,707,5,0.15,29,Logperch,Benthic invertivore,1,249,6.024096385542168e-4
2017,906,5,4.62,2488,Round Goby,Benthic invertivore,1,249,0.01855421686746988
2018,108,5,0.19999999999999998,14,Gizzard Shad,Planktivore,2,230,8.695652173913043e-4
2018,131,5,19.2,4254,Trout-Perch,General invertivore,3,230,0.08347826086956521
2018,504,5,0.15,71,Emerald Shiner,General invertivore,3,230,6.521739130434782e-4
2018,508,5,0.16,39,Spottail Shiner,General invertivore,3,230,6.956521739130435e-4
2018,511,5,2.021,4904,Mimic Shiner,General invertivore,3,230,0.00878695652173913
2018,707,5,0.01,1,Logperch,Benthic invertivore,1,230,4.347826086956522e-5
2018,906,5,1.141,560,Round Goby,Benthic invertivore,1,230,0.004960869565217392
2019,106,5,0.4,83,Alewife,Planktivore,2,225,0.0017777777777777779
2019,108,5,1.3800000000000001,154,Gizzard Shad,Planktivore,2,225,0.0061333333333333335
2019,131,5,13.14,4203,Trout-Perch,General invertivore,3,225,0.0584
2019,134,5,0.04,3,Freshwater Drum,Benthic invertivore,1,225,1.7777777777777779e-4
2019,405,5,0.01,1,White Sucker,Benthic invertivore,1,225,4.4444444444444447e-5
2019,504,5,0.06,9,Emerald Shiner,General invertivore,3,225,2.666666666666667e-4
2019,508,5,0.37,96,Spottail Shiner,General invertivore,3,225,0.0016444444444444445
2019,510,5,0.17,350,Sand Shiner,Omnivore,5,225,7.555555555555556e-4
2019,511,5,0.18000000000000002,808,Mimic Shiner,General invertivore,3,225,8.000000000000001e-4
2019,707,5,0.39999999999999997,140,Logperch,Benthic invertivore,1,225,0.0017777777777777776
2019,906,5,3.21,2486,Round Goby,Benthic invertivore,1,225,0.014266666666666667
2020,108,5,1.35,150,Gizzard Shad,Planktivore,2,75,0.018000000000000002
2020,131,5,4.2,1008,Trout-Perch,General invertivore,3,75,0.056
2020,132,5,15.31,1870,White Perch,Benthic invertivore,1,75,0.20413333333333333
2020,504,5,0.06,17,Emerald Shiner,General invertivore,3,75,7.999999999999999e-4
2020,508,5,0.26,53,Spottail Shiner,General invertivore,3,75,0.003466666666666667
2020,511,5,1.33,3396,Mimic Shiner,General invertivore,3,75,0.017733333333333334
2020,707,5,0.01,1,Logperch,Benthic invertivore,1,75,1.3333333333333334e-4
2020,906,5,2.0500000000000003,740,Round Goby,Benthic invertivore,1,75,0.027333333333333338
2021,108,5,0.28,29,Gizzard Shad,Planktivore,2,225,0.0012444444444444445
2021,109,5,0.05,46,Rainbow Smelt,Planktivore,2,225,2.2222222222222223e-4
